# content/source/tagging.csv — who carries which tag (Ashen Spire)
#
# THE association table, and the ONLY home for a tag on anything. One row per
# (family, scope, objectId, tagId) — third normal form, so there is no cell
# holding a list and no second place a tag can be written.
#
# WHY ONE ROW PER TAG rather than a pipe-separated cell: a repeating group in a
# cell is a 1NF break, and it is what let the old inline `tags` columns exist as
# a second home. With one row per tag there is nothing to keep in sync — a tag
# is a row, and adding one is adding a row.
#
# family    a row in tagFamilies.csv. That row names the collection the objectId
#           must exist in, and (via familyNodes.csv) the subtrees it may carry.
# scope     the value of the family's `scopeField`, or empty when it has none.
#           Only `armour` uses it today: outfit ids repeat per class, so classId
#           is part of the parent key and must be part of this one.
# objectId  the id of the thing being tagged, in that family and scope.
# tagId     a node in nodes.csv, under a subtree the family is paired with.
#
# Display order is file order: the first row for an object is its first chip.
#
# The validator refuses, BY NAME: an unknown family, an unknown tag, a tag from a
# domain that family may not carry, an objectId no object has, a scope on a family
# with no scopeField (or a missing one on a family that has one), and a duplicate
# (family, scope, objectId, tagId).
#
# columns: family, scope, objectId, tagId
family,scope,objectId,tagId
card,,graveOffering,delivery:area
card,,scourge,delivery:area
card,,bloodHarvest,delivery:area
card,,ricochet,delivery:area
card,,fanOfKnives,delivery:area
card,,sweepingBlow,delivery:area
card,,strike,delivery:melee
card,,gorefireSlash,delivery:melee
card,,crimsonCleave,delivery:melee
card,,shieldBash,delivery:melee
card,,guardCounter,delivery:melee
card,,serratedBlade,delivery:melee
card,,riposte,delivery:melee
card,,rend,delivery:melee
card,,cleavingBlow,delivery:melee
card,,twinbladeFlurry,delivery:melee
card,,impale,delivery:melee
card,,executioner,delivery:melee
card,,stitchedArms,delivery:melee
card,,ruinousBlow,delivery:melee
card,,bloodhuntersStrike,delivery:melee
card,,goreslash,delivery:melee
card,,flameToBlade,delivery:melee
card,,bloodTithe,delivery:melee
card,,poiseBreaker,delivery:melee
card,,sunderplate,delivery:melee
card,,ambush,delivery:melee
card,,rogueShiv,delivery:melee
card,,quickCut,delivery:melee
card,,twinPrick,delivery:melee
card,,hamstringRogue,delivery:melee
card,,serratedShiv,delivery:melee
card,,lowBlow,delivery:melee
card,,cheapShot,delivery:melee
card,,bladeDanceRogue,delivery:melee
card,,garrote,delivery:melee
card,,coupDeGrace,delivery:melee
card,,sap,delivery:melee
card,,assassinate,delivery:melee
card,,thousandCutsRogue,delivery:melee
card,,deathblow,delivery:melee
card,,katanaDrawCut,delivery:melee
card,,greatswordSunderingHew,delivery:melee
card,,twinFang,delivery:melee
card,,bashingBlow,delivery:melee
card,,sweepingBlow,delivery:melee
card,,colossusSmash,delivery:melee
card,,rogueShiv,technique:flourish
card,,quickCut,technique:flourish
card,,backstep,technique:flourish
card,,twinPrick,technique:flourish
card,,serratedShiv,theme:blood
card,,bladeDanceRogue,technique:flourish
card,,garrote,theme:blood
card,,acrobaticsRogue,technique:flourish
card,,coupDeGrace,technique:precision
card,,shadowstep,technique:flourish
card,,afterimageCard,technique:flourish
card,,afterimageCard,theme:oath
card,,bloodletterRogue,theme:blood
card,,venomcoat,theme:oath
card,,assassinate,technique:precision
card,,thousandCutsRogue,technique:flourish
card,,deadlyTempoCard,technique:flourish
card,,deadlyTempoCard,theme:oath
card,,opportunistCard,theme:oath
card,,envenomCard,theme:oath
card,,executionWindow,technique:precision
card,,deathblow,technique:precision
card,,gorefireSlash,theme:blood
card,,crimsonCleave,theme:blood
card,,quickstep,technique:flourish
card,,katanaDrawCut,technique:flourish
card,,guardCounter,technique:flourish
card,,serratedBlade,theme:blood
card,,enterGorefire,theme:oath
card,,enterBulwark,theme:oath
card,,riposte,technique:flourish
card,,starstonePebble,theme:astral
card,,cometFragment,theme:astral
card,,starbladePhalanx,theme:astral
card,,frostNova,theme:astral
card,,gildedOath,theme:oath
card,,bloodPact,theme:blood
card,,blightTouch,theme:blight
armament,,greatsword,technique:heavy
armament,,dagger,technique:flourish
armament,,shortbow,technique:precision
armament,,katana,theme:blood
armament,,katana,technique:flourish
armament,,halberd,technique:heavy
armament,,warhammer,technique:heavy
armament,,twinblade,technique:flourish
armament,,battleaxe,technique:heavy
armament,,buckler,technique:flourish
armament,,towerShield,technique:heavy
armament,,parryDagger,technique:flourish
armament,,starstoneStaff,theme:astral
armament,,boneSceptre,theme:blight
armament,,emberlightSceptre,theme:oath
armament,,goldboughBranch,theme:oath
armament,,blightRod,theme:blight
armament,,gorefireBrand,theme:blood
armament,,wyrmhornStaff,technique:heavy
basicCardProfile,,daggerPierceAttack,technique:flourish
basicCardProfile,,bowPierceAttack,technique:precision
basicCardProfile,,staffMagicAttack,theme:astral
basicCardProfile,,sceptreArcaneAttack,theme:blight
basicCardProfile,,staffGuard,theme:astral
basicCardProfile,,unarmedTechnique,technique:flourish
basicCardProfile,,weaponTechnique,technique:flourish
basicCardProfile,,bowTechnique,technique:precision
card,,enterGorefire,theme:stance
card,,enterBulwark,theme:stance
card,,enterGorefire,theme:blood
card,,goreslash,theme:blood
card,,goreblood,theme:blood
card,,bloodTithe,theme:blood
card,,bloodhuntersStrike,theme:blood
card,,sanguinePactCard,theme:blood
card,,hemorrhage,theme:blood
card,,rend,theme:blood
card,,bloodOfferingRite,theme:blood
card,,bloodHarvest,theme:blood
card,,bloodletting,theme:blood
card,,martyrBlood,theme:blood
card,,exsanguinate,theme:blood
card,,crimsonRite,theme:blood
card,,painOffering,theme:blood
card,,blightward,theme:blight
card,,contagion,theme:blight
card,,blightBloom,theme:blight
card,,plagueBearer,theme:blight
card,,butterflyPlague,theme:blight
card,,blightNova,theme:blight
card,,witheringTouch,theme:blight
card,,harbingerOfBlightCard,theme:blight
card,,blightwardLash,theme:blight
card,,crystalBarrier,theme:astral
card,,starShower,theme:astral
card,,scholarsInsight,theme:astral
card,,frostVeil,theme:astral
card,,starSlicer,theme:astral
card,,starstoneWard,theme:astral
card,,starlance,theme:astral
card,,twinkling,theme:astral
card,,starstoneArc,theme:astral
card,,lucidity,theme:astral
card,,stargazerCard,theme:astral
card,,astralArmorCard,theme:astral
card,,moonrendCut,theme:astral
card,,meteorite,theme:astral
card,,meteorSwarm,theme:astral
card,,gravityWell,theme:astral
card,,azureCoilCard,theme:astral
card,,astralCleave,theme:astral
card,,radiantSpray,theme:astral
card,,supernova,theme:astral
card,,timeDilation,theme:astral
card,,starstoneKris,theme:astral
card,,constellationCard,theme:astral
card,,starfallBeam,theme:astral
card,,starcaller,theme:astral
card,,umbralWard,theme:astral
card,,waxingMoonCard,theme:astral
card,,shootingShard,theme:astral
card,,wardingStar,theme:astral
card,,starPath,theme:astral
card,,moonlitShieldCard,theme:astral
card,,celestialLance,theme:astral
card,,astromancerCard,theme:astral
card,,starSpark,theme:astral
card,,astralInsight,theme:astral
card,,guardCounter,technique:counter
card,,riposte,technique:counter
card,,rondelParry,technique:counter
card,,crimsonCleave,technique:cleave
card,,cleavingBlow,technique:cleave
card,,sweepingBlow,technique:cleave
card,,poiseBreaker,technique:heavy
card,,ruinousBlow,technique:heavy
card,,sunderplate,technique:heavy
card,,colossusSmash,technique:heavy
card,,greatswordSunderingHew,technique:heavy
basicCardProfile,,unarmedAttack,source:unarmed
basicCardProfile,,unarmedAttack,delivery:melee
basicCardProfile,,unarmedAttack,damage:blunt
basicCardProfile,,shieldAttack,source:weapon
basicCardProfile,,shieldAttack,delivery:melee
basicCardProfile,,bladeAttack,source:weapon
basicCardProfile,,bladeAttack,delivery:melee
basicCardProfile,,daggerPierceAttack,source:weapon
basicCardProfile,,daggerPierceAttack,delivery:melee
basicCardProfile,,daggerPierceAttack,damage:piercing
basicCardProfile,,bowPierceAttack,source:weapon
basicCardProfile,,bowPierceAttack,delivery:projectile
basicCardProfile,,bowPierceAttack,damage:piercing
basicCardProfile,,staffMagicAttack,source:spell
basicCardProfile,,staffMagicAttack,delivery:projectile
basicCardProfile,,staffMagicAttack,damage:arcane
basicCardProfile,,sceptreArcaneAttack,source:spell
basicCardProfile,,sceptreArcaneAttack,delivery:projectile
basicCardProfile,,sceptreArcaneAttack,damage:arcane
armament,,straightSword,source:weapon
armament,,straightSword,delivery:melee
armament,,straightSword,damage:slashing
armament,,greatsword,source:weapon
armament,,greatsword,delivery:melee
armament,,greatsword,damage:slashing
armament,,dagger,source:weapon
armament,,dagger,delivery:melee
armament,,dagger,damage:piercing
armament,,shortbow,source:weapon
armament,,shortbow,delivery:projectile
armament,,shortbow,damage:piercing
armament,,katana,source:weapon
armament,,katana,delivery:melee
armament,,katana,damage:slashing
armament,,halberd,source:weapon
armament,,halberd,delivery:melee
armament,,halberd,damage:slashing
armament,,warhammer,source:weapon
armament,,warhammer,delivery:melee
armament,,warhammer,damage:blunt
armament,,twinblade,source:weapon
armament,,twinblade,delivery:melee
armament,,twinblade,damage:slashing
armament,,battleaxe,source:weapon
armament,,battleaxe,delivery:melee
armament,,battleaxe,damage:slashing
armament,,buckler,source:weapon
armament,,buckler,delivery:melee
armament,,buckler,damage:blunt
armament,,kiteShield,source:weapon
armament,,kiteShield,delivery:melee
armament,,kiteShield,damage:blunt
armament,,towerShield,source:weapon
armament,,towerShield,delivery:melee
armament,,towerShield,damage:blunt
armament,,roundShield,source:weapon
armament,,roundShield,delivery:melee
armament,,roundShield,damage:blunt
armament,,spikedShield,source:weapon
armament,,spikedShield,delivery:melee
armament,,spikedShield,damage:piercing
armament,,lantern,source:weapon
armament,,lantern,delivery:melee
armament,,lantern,damage:blunt
armament,,torch,source:weapon
armament,,torch,delivery:melee
armament,,torch,damage:blunt
armament,,parryDagger,source:weapon
armament,,parryDagger,delivery:melee
armament,,parryDagger,damage:piercing
armament,,ashStaff,source:spell
armament,,ashStaff,delivery:projectile
armament,,ashStaff,damage:arcane
armament,,starstoneStaff,source:spell
armament,,starstoneStaff,delivery:projectile
armament,,starstoneStaff,damage:arcane
armament,,boneSceptre,source:spell
armament,,boneSceptre,delivery:projectile
armament,,boneSceptre,damage:arcane
armament,,emberlightSceptre,source:spell
armament,,emberlightSceptre,delivery:projectile
armament,,emberlightSceptre,damage:arcane
armament,,goldboughBranch,source:spell
armament,,goldboughBranch,delivery:projectile
armament,,goldboughBranch,damage:arcane
armament,,blightRod,source:spell
armament,,blightRod,delivery:projectile
armament,,blightRod,damage:arcane
armament,,gorefireBrand,source:spell
armament,,gorefireBrand,delivery:projectile
armament,,gorefireBrand,damage:arcane
armament,,wyrmhornStaff,source:spell
armament,,wyrmhornStaff,delivery:projectile
armament,,wyrmhornStaff,damage:arcane

card,,shieldGuardian,guard
card,,guardianBulwark,guard
card,,shieldBastion,guard
card,,spikedReprisal,guard
card,,spikedReprisal,fx:shield
card,,spikedReprisal,source:weapon
card,,spikedReprisal,delivery:melee

# ---- relic properties (plan phase 2) -------------------------------------------
# Each trigger-carrying relic grants its own property tag. The seven relics that
# are passives-only (cinderPouch, feralEye, crackedTear, sealstoneKey,
# emberFragment, ancestralHorn, saltedRelic) carry no tag: a mount would hold
# nothing they have.
relic,,forsakenMedallion,forsakenMedallion
relic,,starstoneShard,starstoneShard
relic,,cutpursesCoin,cutpursesCoin
relic,,goldFigurine,goldFigurine
relic,,goldenSprout,goldenSprout
relic,,whetstoneFragment,whetstoneFragment
relic,,kindlingCharm,kindlingCharm
relic,,goldleafCharm,goldleafCharm
relic,,crackedLantern,crackedLantern
relic,,sacrificialKnife,sacrificialKnife
relic,,curedHide,curedHide
relic,,ivoryComb,ivoryComb
relic,,fellWardenBrand,fellWardenBrand
relic,,bloodiedTalisman,bloodiedTalisman
relic,,twinnedArmor,twinnedArmor
relic,,blightTouchedIdol,blightTouchedIdol
relic,,warhorn,warhorn
relic,,vowOfVengeance,vowOfVengeance
relic,,pearlOfSagacity,pearlOfSagacity
relic,,blessedDew,blessedDew
relic,,azureSigil,azureSigil
relic,,bloodstainedChalice,bloodstainedChalice
relic,,goldboughSapling,goldboughSapling
relic,,wyrmHeart,wyrmHeart
relic,,titansCinder,titansCinder
relic,,radiantAegis,radiantAegis
relic,,flayersCenser,flayersCenser
relic,,vigilantHalo,vigilantHalo
relic,,carrionTalon,carrionTalon
relic,,emberIdol,emberIdol
relic,,crownOfStitches,crownOfStitches
relic,,wardenHorn,wardenHorn
relic,,ashOfRemembrance,ashOfRemembrance
relic,,cinderOfTheFallen,cinderOfTheFallen
relic,,crimsonCovenant,crimsonCovenant
relic,,travelersWhetstone,travelersWhetstone
relic,,moonlitVial,moonlitVial
relic,,wardensLantern,wardensLantern
relic,,hollowedHorn,hollowedHorn
relic,,gildedTear,gildedTear
relic,,watchmansBadge,watchmansBadge
relic,,howlingStandard,howlingStandard
relic,,emberwickCharm,emberwickCharm
relic,,carrionMorsel,carrionMorsel
relic,,gravetendersBell,gravetendersBell
relic,,sentinelsOath,sentinelsOath
relic,,forsakenWarflag,forsakenWarflag
relic,,wrathCoil,wrathCoil
relic,,ashenGrip,ashenGrip
relic,,lodestarShard,lodestarShard
relic,,waxenSeal,waxenSeal
relic,,whetstonePouch,whetstonePouch

# ---- kinds: what each object IS ------------------------------------------------
# One row per object into the classification subtree. A card carries the node
# its type names (attack, skill, power, curse, statusCard); everything else
# carries classification.<family>. validate.js refuses an object with no kind
# row, a kind on the wrong family, and a card whose kind disagrees with its
# type — so these cannot drift from the collections they describe, and a reader
# can ask the tags what a thing is instead of the tree it sits in.
card,,strike,classification.attack
card,,defend,classification.skill
card,,technique,classification.skill
card,,evasiveGuard,classification.skill
card,,dodgeRoll,classification.skill
card,,gorefireSlash,classification.attack
card,,crimsonCleave,classification.attack
card,,shieldBash,classification.attack
card,,quickstep,classification.skill
card,,guardCounter,classification.attack
card,,ironResolve,classification.skill
card,,serratedBlade,classification.attack
card,,enterGorefire,classification.skill
card,,enterBulwark,classification.skill
card,,brace,classification.skill
card,,attune,classification.skill
card,,warmLitany,classification.skill
card,,prepare,classification.skill
card,,riposte,classification.attack
card,,rend,classification.attack
card,,cleavingBlow,classification.attack
card,,stomp,classification.attack
card,,rallyingStandard,classification.power
card,,warSurgeon,classification.skill
card,,hemorrhage,classification.skill
card,,twinbladeFlurry,classification.attack
card,,shieldwall,classification.skill
card,,kickOff,classification.attack
card,,wardingLunge,classification.skill
card,,impale,classification.attack
card,,warcry,classification.skill
card,,executioner,classification.attack
card,,goreblood,classification.power
card,,unbreakable,classification.power
card,,stitchedArms,classification.attack
card,,lastStand,classification.skill
card,,warriorsVow,classification.skill
card,,ruinousBlow,classification.attack
card,,bloodhuntersStrike,classification.attack
card,,sanguinePactCard,classification.power
card,,goreslash,classification.attack
card,,bracingStance,classification.skill
card,,flameToBlade,classification.attack
card,,ironVowCard,classification.power
card,,bloodTithe,classification.attack
card,,poiseBreaker,classification.attack
card,,rondelParry,classification.skill
card,,sunderplate,classification.attack
card,,starstonePebble,classification.attack
card,,cometFragment,classification.attack
card,,starbladePhalanx,classification.attack
card,,crystalBarrier,classification.skill
card,,starShower,classification.attack
card,,scholarsInsight,classification.skill
card,,frostVeil,classification.skill
card,,starSlicer,classification.attack
card,,starstoneWard,classification.skill
card,,starlance,classification.attack
card,,twinkling,classification.skill
card,,frostNova,classification.attack
card,,starstoneArc,classification.attack
card,,lucidity,classification.skill
card,,stargazerCard,classification.power
card,,astralArmorCard,classification.power
card,,moonrendCut,classification.attack
card,,meteorite,classification.attack
card,,meteorSwarm,classification.attack
card,,gravityWell,classification.skill
card,,azureCoilCard,classification.power
card,,astralCleave,classification.attack
card,,radiantSpray,classification.attack
card,,supernova,classification.attack
card,,timeDilation,classification.skill
card,,starstoneKris,classification.attack
card,,constellationCard,classification.power
card,,starfallBeam,classification.attack
card,,starcaller,classification.attack
card,,umbralWard,classification.skill
card,,waxingMoonCard,classification.power
card,,shootingShard,classification.attack
card,,wardingStar,classification.skill
card,,starPath,classification.skill
card,,moonlitShieldCard,classification.power
card,,celestialLance,classification.attack
card,,astromancerCard,classification.power
card,,starSpark,classification.attack
card,,astralInsight,classification.skill
card,,urgentHeal,classification.skill
card,,bloodPact,classification.skill
card,,blightTouch,classification.attack
card,,flagellation,classification.attack
card,,penance,classification.skill
card,,litany,classification.skill
card,,graveOffering,classification.attack
card,,bloodletting,classification.skill
card,,contagion,classification.skill
card,,cullTheWeak,classification.attack
card,,transfusion,classification.skill
card,,blightward,classification.skill
card,,martyrBlood,classification.skill
card,,blightBloom,classification.skill
card,,sacredHarvest,classification.attack
card,,thornHaloCard,classification.power
card,,communionCard,classification.power
card,,gildedOath,classification.skill
card,,plagueBearer,classification.attack
card,,exsanguinate,classification.attack
card,,stigmataCard,classification.power
card,,scourge,classification.attack
card,,reclamation,classification.skill
card,,secondBloom,classification.skill
card,,butterflyPlague,classification.skill
card,,lifeTitheCard,classification.power
card,,crimsonRite,classification.attack
card,,blightNova,classification.attack
card,,lastRites,classification.skill
card,,zealotryCard,classification.power
card,,bloodHarvest,classification.attack
card,,painOffering,classification.attack
card,,witheringTouch,classification.attack
card,,desperateRite,classification.attack
card,,emberTideCard,classification.power
card,,bloodOfferingRite,classification.attack
card,,harbingerOfBlightCard,classification.power
card,,blightwardLash,classification.attack
card,,lastMercy,classification.skill
card,,ambush,classification.attack
card,,rogueShiv,classification.attack
card,,smokePellet,classification.skill
card,,quickCut,classification.attack
card,,feint,classification.skill
card,,backstep,classification.skill
card,,twinPrick,classification.attack
card,,pocketSand,classification.skill
card,,hamstringRogue,classification.attack
card,,serratedShiv,classification.attack
card,,smokeVeil,classification.skill
card,,ricochet,classification.attack
card,,lowBlow,classification.attack
card,,pilfer,classification.skill
card,,vanish,classification.skill
card,,cheapShot,classification.attack
card,,bladeDanceRogue,classification.attack
card,,garrote,classification.attack
card,,fanOfKnives,classification.attack
card,,setupRogue,classification.skill
card,,acrobaticsRogue,classification.skill
card,,disorient,classification.skill
card,,coupDeGrace,classification.attack
card,,sap,classification.attack
card,,shadowstep,classification.skill
card,,afterimageCard,classification.power
card,,bloodletterRogue,classification.skill
card,,venomcoat,classification.skill
card,,misdirect,classification.skill
card,,assassinate,classification.attack
card,,thousandCutsRogue,classification.attack
card,,deadlyTempoCard,classification.power
card,,opportunistCard,classification.power
card,,envenomCard,classification.power
card,,toxicVolley,classification.skill
card,,smokeBomb,classification.skill
card,,executionWindow,classification.skill
card,,perfectHeist,classification.skill
card,,deathblow,classification.attack
card,,katanaDrawCut,classification.attack
card,,greatswordSunderingHew,classification.attack
card,,honedEdge,classification.skill
card,,ironSkin,classification.skill
card,,fieldDressing,classification.skill
card,,hex,classification.skill
card,,transmute,classification.skill
card,,twinFang,classification.attack
card,,blindingSand,classification.skill
card,,hamstring,classification.skill
card,,masterOfStrategy,classification.skill
card,,bashingBlow,classification.attack
card,,quickGuard,classification.skill
card,,sweepingBlow,classification.attack
card,,enfeeble,classification.skill
card,,colossusSmash,classification.attack
card,,wound,classification.statusCard
card,,dazed,classification.statusCard
card,,slimed,classification.statusCard
card,,guilt,classification.curse
card,,rallyingBanner,classification.skill
card,,sharedFlame,classification.skill
card,,ashOath,classification.skill
card,,shieldGuardian,classification.skill
card,,guardianBulwark,classification.skill
card,,shieldBastion,classification.skill
card,,spikedReprisal,classification.attack
class,,reaver,classification.class
class,,starseer,classification.class
class,,rogue,classification.class
class,,herald,classification.class
relic,,forsakenMedallion,classification.relic
relic,,starstoneShard,classification.relic
relic,,cutpursesCoin,classification.relic
relic,,goldFigurine,classification.relic
relic,,goldenSprout,classification.relic
relic,,whetstoneFragment,classification.relic
relic,,kindlingCharm,classification.relic
relic,,cinderPouch,classification.relic
relic,,feralEye,classification.relic
relic,,goldleafCharm,classification.relic
relic,,crackedLantern,classification.relic
relic,,sacrificialKnife,classification.relic
relic,,curedHide,classification.relic
relic,,ivoryComb,classification.relic
relic,,crackedTear,classification.relic
relic,,sealstoneKey,classification.relic
relic,,fellWardenBrand,classification.relic
relic,,bloodiedTalisman,classification.relic
relic,,emberFragment,classification.relic
relic,,twinnedArmor,classification.relic
relic,,blightTouchedIdol,classification.relic
relic,,warhorn,classification.relic
relic,,vowOfVengeance,classification.relic
relic,,pearlOfSagacity,classification.relic
relic,,blessedDew,classification.relic
relic,,azureSigil,classification.relic
relic,,bloodstainedChalice,classification.relic
relic,,goldboughSapling,classification.relic
relic,,wyrmHeart,classification.relic
relic,,ancestralHorn,classification.relic
relic,,titansCinder,classification.relic
relic,,radiantAegis,classification.relic
relic,,flayersCenser,classification.relic
relic,,vigilantHalo,classification.relic
relic,,carrionTalon,classification.relic
relic,,emberIdol,classification.relic
relic,,crownOfStitches,classification.relic
relic,,wardenHorn,classification.relic
relic,,ashOfRemembrance,classification.relic
relic,,cinderOfTheFallen,classification.relic
relic,,crimsonCovenant,classification.relic
relic,,travelersWhetstone,classification.relic
relic,,moonlitVial,classification.relic
relic,,wardensLantern,classification.relic
relic,,saltedRelic,classification.relic
relic,,hollowedHorn,classification.relic
relic,,gildedTear,classification.relic
relic,,watchmansBadge,classification.relic
relic,,howlingStandard,classification.relic
relic,,emberwickCharm,classification.relic
relic,,carrionMorsel,classification.relic
relic,,gravetendersBell,classification.relic
relic,,sentinelsOath,classification.relic
relic,,forsakenWarflag,classification.relic
relic,,wrathCoil,classification.relic
relic,,ashenGrip,classification.relic
relic,,lodestarShard,classification.relic
relic,,waxenSeal,classification.relic
relic,,whetstonePouch,classification.relic
flask,,crimsonFlask,classification.flask
flask,,azureFlask,classification.flask
flask,,flaskOfFerocity,classification.flask
flask,,flaskOfStone,classification.flask
flask,,blightCoating,classification.flask
flask,,bloodUnction,classification.flask
flask,,wondrousDraught,classification.flask
keepsake,,none,classification.keepsake
keepsake,,oldCinder,classification.keepsake
keepsake,,travelersFlask,classification.keepsake
keepsake,,whetstoneMemory,classification.keepsake
event,,goldboughAvatar,classification.event
event,,abandonedCart,classification.event
event,,weepingPilgrim,classification.event
event,,turncoatMirror,classification.event
event,,bloodstainedAltar,classification.event
event,,wanderingPhysician,classification.event
event,,goldenMoth,classification.event
event,,feralShrine,classification.event
event,,ancientRuneStone,classification.event
event,,graveOfTheNameless,classification.event
event,,sleepingSmith,classification.event
event,,wyrmTrial,classification.event
event,,discardedReliquary,classification.event
event,,omensAltar,classification.event
event,,rotPriestOffer,classification.event
event,,handspiderNest,classification.event
event,,fadedGrace,classification.event
event,,merchantsGhost,classification.event
event,,cinderbearDen,classification.event
event,,stakeOfTheMartyr,classification.event
event,,twoFingersRiddle,classification.event
event,,namelessKeeper,classification.event
event,,namelessRest,classification.event
encounter,,loneSoldier,classification.encounter
encounter,,patrol,classification.encounter
encounter,,packHunt,classification.encounter
encounter,,twinPatrol,classification.encounter
encounter,,bruiser,classification.encounter
encounter,,eliteWyrm,classification.encounter
encounter,,bossOmen,classification.encounter
encounter,,lanternFlight,classification.encounter
encounter,,briarRefuge,classification.encounter
encounter,,chainAmbush,classification.encounter
encounter,,bossBellKeeper,classification.encounter
encounter,,bossThornMatriarch,classification.encounter
encounter,,a2_knight,classification.encounter
encounter,,a2_surgery,classification.encounter
encounter,,a2_kennel,classification.encounter
encounter,,a2_procession,classification.encounter
encounter,,a2_vault,classification.encounter
encounter,,a2_eliteDuelist,classification.encounter
encounter,,a2_bossStitchedKing,classification.encounter
encounter,,a2_mirrorArchive,classification.encounter
encounter,,a2_stitchDrain,classification.encounter
encounter,,a2_bossGlassRegent,classification.encounter
encounter,,a2_bossMarrowOrganist,classification.encounter
encounter,,a3_revenant,classification.encounter
encounter,,a3_pilgrims,classification.encounter
encounter,,a3_shades,classification.encounter
encounter,,a3_colossus,classification.encounter
encounter,,a3_ashChoir,classification.encounter
encounter,,a3_eliteWyrmLord,classification.encounter
encounter,,a3_bossRotValkyrie,classification.encounter
encounter,,a3_cinderNest,classification.encounter
encounter,,a3_eclipseChapel,classification.encounter
encounter,,a3_bossFurnaceSaint,classification.encounter
encounter,,a3_bossHollowAstronomer,classification.encounter
encounter,,a3_bossAshheartDragon,classification.encounter
enemy,,wanderingSoldier,classification.enemy
enemy,,blightHound,classification.enemy
enemy,,huskBrute,classification.enemy
enemy,,graveWisp,classification.enemy
enemy,,wyrmAspirant,classification.enemy
enemy,,fellWarden,classification.enemy
enemy,,lanternMoth,classification.enemy
enemy,,briarHermit,classification.enemy
enemy,,chainScavenger,classification.enemy
enemy,,bellKeeper,classification.enemy
enemy,,thornMatriarch,classification.enemy
enemy,,gildedKnight,classification.enemy
enemy,,courtSurgeon,classification.enemy
enemy,,stitchedHound,classification.enemy
enemy,,courtMarionette,classification.enemy
enemy,,livingArmor,classification.enemy
enemy,,courtDuelist,classification.enemy
enemy,,stitchedKing,classification.enemy
enemy,,mirrorScribe,classification.enemy
enemy,,stitchCrab,classification.enemy
enemy,,glassRegent,classification.enemy
enemy,,marrowOrganist,classification.enemy
enemy,,ashRevenant,classification.enemy
enemy,,emberStarvedPilgrim,classification.enemy
enemy,,valkyrieShade,classification.enemy
enemy,,charredColossus,classification.enemy
enemy,,wyrmLord,classification.enemy
enemy,,blightedValkyrie,classification.enemy
enemy,,cinderMantis,classification.enemy
enemy,,eclipseCantor,classification.enemy
enemy,,furnaceSaint,classification.enemy
enemy,,hollowAstronomer,classification.enemy
enemy,,ashheartDragon,classification.enemy
armament,,straightSword,classification.armament
armament,,greatsword,classification.armament
armament,,dagger,classification.armament
armament,,shortbow,classification.armament
armament,,katana,classification.armament
armament,,halberd,classification.armament
armament,,warhammer,classification.armament
armament,,twinblade,classification.armament
armament,,battleaxe,classification.armament
armament,,buckler,classification.armament
armament,,kiteShield,classification.armament
armament,,towerShield,classification.armament
armament,,roundShield,classification.armament
armament,,spikedShield,classification.armament
armament,,lantern,classification.armament
armament,,torch,classification.armament
armament,,parryDagger,classification.armament
armament,,ashStaff,classification.armament
armament,,starstoneStaff,classification.armament
armament,,boneSceptre,classification.armament
armament,,emberlightSceptre,classification.armament
armament,,goldboughBranch,classification.armament
armament,,blightRod,classification.armament
armament,,gorefireBrand,classification.armament
armament,,wyrmhornStaff,classification.armament
armour,reaver,default,classification.armour
armour,reaver,vigil,classification.armour
armour,reaver,oathsworn,classification.armour
armour,reaver,warden,classification.armour
armour,starseer,default,classification.armour
armour,starseer,eclipse,classification.armour
armour,starseer,starlit,classification.armour
armour,starseer,astral,classification.armour
armour,herald,default,classification.armour
armour,herald,ossuary,classification.armour
armour,herald,emberhabit,classification.armour
armour,herald,pilgrim,classification.armour
armour,rogue,default,classification.armour
armour,rogue,nightveil,classification.armour
armour,rogue,duelist,classification.armour
armour,rogue,shadow,classification.armour
basicCardProfile,,unarmedAttack,classification.basicCardProfile
basicCardProfile,,shieldAttack,classification.basicCardProfile
basicCardProfile,,bladeAttack,classification.basicCardProfile
basicCardProfile,,daggerPierceAttack,classification.basicCardProfile
basicCardProfile,,bowPierceAttack,classification.basicCardProfile
basicCardProfile,,staffMagicAttack,classification.basicCardProfile
basicCardProfile,,sceptreArcaneAttack,classification.basicCardProfile
basicCardProfile,,unarmedGuard,classification.basicCardProfile
basicCardProfile,,weaponGuard,classification.basicCardProfile
basicCardProfile,,shieldGuard,classification.basicCardProfile
basicCardProfile,,staffGuard,classification.basicCardProfile
basicCardProfile,,sceptreGuard,classification.basicCardProfile
basicCardProfile,,unarmedTechnique,classification.basicCardProfile
basicCardProfile,,weaponTechnique,classification.basicCardProfile
basicCardProfile,,bowTechnique,classification.basicCardProfile
basicCardProfile,,staffTechnique,classification.basicCardProfile
slot,,rightHand,classification.slot
slot,,leftHand,classification.slot
slot,,armor,classification.slot
slot,,head,classification.slot
slot,,hands,classification.slot
slot,,feet,classification.slot
slot,,talisman,classification.slot
startingKit,,reaverBaseline,classification.startingKit
startingKit,,reaverGreatsword,classification.startingKit
startingKit,,starseerBaseline,classification.startingKit
startingKit,,starseerStarstone,classification.startingKit
startingKit,,heraldBaseline,classification.startingKit
startingKit,,heraldEmberlight,classification.startingKit
